Firmware,Interface,Engine,TMAP_V,AvgIgn,DWP,MethTriggerMode,FF,MethSafeMode,MethAdd,MethScale,MethPSI,VIN,E85_Setup,VFF_Offset,,fuel_30,fuel_35,fuel_40,fuel_45,fuel_50,fuel_55,fuel_60,fuel_65,fuel_70
21/13//5,JB4 Android A328,OBDII / All Other,1.63,0.0,0,0,0,1,25,90,3.0,5LC9J6023377,NONE,150,,90,90,90,90,90,90,90,90,90
BoostSafety,PID Gain,AutoShiftRed,Fuel_OL,FUA,1st_limiter,2nd_limiter,3rd_limiter,Options,N20_TMAP,6CylMode,LastSafety,,duty_15,duty_20,duty_25,duty_30,duty_35,duty_40,duty_45,duty_50,duty_55,duty_60,duty_65,duty_70
25.0,0,0,0,0,0.0,0.0,0.0,0_6_7_ON,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
timestamp,rpm,ecu_psi,target,boost,pedal,iat,fuelen,wgdc,throttle,fp_h,ign_1,avg_ign,calc_torque,trims,dme_bt,meth,fp_l,afr,gear,ff,load,clock,map,afr2,ign_2,ign_3,ign_4,ign_5,ign_6,oilf,waterf,transf,e85,boost2,trims2,mph
589.75,2230,0.0,3.0,0.0,0,73,0,50,18,5,10.0,7.1,0,25.0,0.0,0,0,25.5,3,0,25.2,6,6,25.5,11.3,11.3,11.3,11.3,11.3,0,190,129,0,0.1,25.0,29
591.00,2171,0.0,3.0,0.0,0,73,0,50,18,5,9.5,7.1,0,25.0,0.0,0,0,25.5,3,0,25.3,6,6,25.5,9.8,9.8,9.8,9.8,9.8,0,190,129,0,0.1,25.0,29
592.50,2121,0.0,3.0,0.0,0,73,0,50,17,5,9.0,7.1,0,25.0,0.0,0,0,25.5,3,0,25.3,6,6,25.5,9.8,9.8,9.8,9.8,9.8,0,190,129,0,0.1,25.0,27
594.25,2029,0.0,3.0,0.0,0,73,0,50,17,5,8.0,7.1,0,25.0,0.0,0,0,25.5,3,0,25.4,6,6,25.5,8.3,9.0,8.3,9.0,8.3,0,190,127,0,0.1,25.0,27
596.00,1968,0.0,3.1,0.0,0,71,0,50,17,5,4.5,7.1,0,25.0,0.0,0,0,25.5,3,0,25.4,7,6,25.5,8.3,9.0,8.3,9.0,8.3,0,190,127,0,0.1,25.0,26
597.25,1879,0.0,3.3,0.0,0,71,0,50,16,5,0.0,7.1,0,25.0,0.0,0,0,25.5,3,0,25.4,7,6,25.5,0.8,0.8,0.8,0.8,0.8,0,190,127,0,0.0,25.0,25
598.25,1809,0.0,3.4,0.0,0,71,0,50,16,5,0.0,7.1,0,25.0,0.0,0,0,25.5,3,0,25.4,7,6,25.5,0.8,0.8,0.8,0.8,0.8,0,190,127,0,0.0,25.0,24
600.00,1725,0.0,3.4,0.0,0,71,0,50,16,5,0.0,7.0,0,25.0,0.0,0,0,25.5,3,0,25.4,7,6,25.5,0.0,0.0,0.0,0.0,0.8,0,190,127,0,0.0,25.0,22
601.50,1668,0.0,3.7,0.0,0,71,0,50,16,5,0.0,7.1,0,25.0,0.0,0,0,25.5,3,0,25.5,7,6,25.5,0.0,0.0,0.0,0.0,0.8,0,190,127,0,0.0,25.0,22
602.50,1329,0.0,4.0,0.0,100,69,0,0,68,5,13.0,7.4,0,4.0,0.0,0,0,13.5,1,0,13.1,7,6,12.9,17.3,16.5,17.3,16.5,17.3,0,190,127,0,0.0,6.0,0
605.50,1965,0.0,3.1,0.0,100,69,0,0,79,8,17.0,7.1,0,9.0,0.0,0,0,13.5,1,0,13.1,7,6,13.7,17.3,16.5,17.3,16.5,17.3,0,190,127,0,0.0,7.0,0
607.25,2087,1.3,3.0,0.6,100,69,0,0,81,11,15.0,6.8,0,15.0,0.0,0,0,14.6,1,0,13.4,7,6,14.6,17.3,16.5,17.3,16.5,17.3,0,192,127,0,0.6,13.0,1
609.75,2275,3.8,3.0,2.7,100,71,0,0,83,11,12.0,6.4,0,17.0,0.0,0,0,13.6,1,0,13.5,7,6,14.1,13.5,13.5,13.5,13.5,13.5,0,192,127,0,2.6,17.0,4
610.75,2448,5.0,3.0,3.7,100,71,0,0,85,11,10.5,6.2,0,17.0,0.0,0,0,13.6,1,0,13.5,7,6,13.6,13.5,13.5,13.5,13.5,13.5,0,192,127,0,3.5,19.0,7
613.50,2861,7.8,3.0,7.5,100,71,0,0,91,11,11.0,5.3,0,19.0,0.0,100,0,13.3,1,0,13.5,5,6,13.3,10.5,10.5,10.5,10.5,10.5,0,192,127,0,7.5,20.0,10
615.25,3245,10.0,3.0,11.5,100,71,0,0,95,11,11.5,4.2,0,22.0,0.0,100,0,13.4,1,0,13.5,5,6,13.2,10.5,10.5,10.5,10.5,10.5,0,192,127,0,11.5,22.0,13
617.00,3813,16.7,3.0,17.0,100,71,0,0,95,11,7.0,3.5,0,22.0,0.0,100,0,13.5,1,0,13.5,5,6,13.5,11.3,11.3,11.3,11.3,11.3,0,192,127,0,16.9,26.0,16
619.00,4350,15.7,3.4,18.9,100,71,0,0,97,11,9.5,3.7,0,26.0,0.0,100,0,12.6,1,0,13.3,5,6,12.4,11.3,11.3,11.3,11.3,11.3,0,192,127,0,18.9,28.0,19
621.00,4914,15.6,3.5,19.2,100,71,0,0,99,11,11.5,3.9,0,26.0,0.0,100,0,12.0,1,0,13.0,5,6,11.9,11.3,11.3,9.0,11.3,11.3,0,192,127,0,19.3,27.0,24
623.00,5242,14.4,3.8,18.3,100,71,0,0,99,11,11.5,4.0,0,26.0,0.0,100,0,11.8,1,0,12.8,5,6,11.5,11.3,11.3,9.0,11.3,11.3,0,192,127,0,18.9,25.0,27
625.25,5868,14.2,4.4,17.7,100,71,0,0,99,12,14.0,4.0,0,23.0,0.0,100,0,11.8,2,0,12.6,5,6,11.8,13.5,12.8,10.5,13.5,12.8,0,192,127,0,17.6,23.0,31
626.50,6135,13.9,4.5,17.9,100,71,0,0,99,12,14.0,3.8,0,23.0,0.0,100,0,12.0,2,0,12.5,5,6,11.8,13.5,12.8,10.5,13.5,12.8,0,192,127,0,18.2,23.0,31
629.25,6122,11.9,4.7,16.3,100,71,0,0,99,12,16.5,4.4,0,25.0,0.0,100,0,12.3,2,0,12.4,5,6,12.3,9.8,10.5,9.8,10.5,9.8,0,192,127,0,16.6,22.0,36
630.25,5448,11.5,4.7,15.5,100,71,0,0,99,12,5.5,4.5,0,25.0,0.0,100,0,19.2,2,0,13.8,5,6,13.0,9.8,10.5,9.8,10.5,9.8,0,192,127,0,15.5,25.0,37
632.75,5046,15.8,3.7,18.5,100,73,0,0,99,11,12.0,3.4,0,28.0,0.0,100,0,10.9,2,0,13.2,5,6,12.0,5.3,5.3,5.3,5.3,5.3,0,192,129,0,18.5,25.0,40
634.50,5232,15.6,3.7,19.3,100,73,0,0,99,11,12.0,3.7,0,26.0,0.0,100,0,11.6,2,0,12.9,5,6,12.0,5.3,5.3,5.3,5.3,5.3,0,192,129,0,19.3,25.0,43
637.25,5476,14.4,4.0,18.6,100,73,0,0,99,12,12.5,3.9,0,24.0,0.0,100,0,11.6,2,0,12.6,5,6,11.8,12.8,9.8,9.8,12.8,12.0,0,192,129,0,18.6,24.0,46
638.25,5686,13.7,4.3,18.2,100,73,0,0,99,12,13.5,3.9,0,24.0,0.0,100,0,11.8,2,0,12.5,5,6,11.9,12.8,9.8,9.8,12.8,12.0,0,192,129,0,18.2,24.0,48
641.00,5954,14.2,4.5,18.5,100,73,0,0,99,12,14.0,3.8,0,22.0,0.0,100,0,11.9,2,0,12.3,5,6,11.8,14.3,12.0,14.3,14.3,14.3,0,194,129,0,18.5,22.0,52
642.25,6137,14.2,4.7,18.2,100,73,0,0,99,12,15.0,4.0,0,22.0,0.0,100,0,11.9,2,0,12.3,5,6,11.8,14.3,12.0,14.3,14.3,14.3,0,194,129,0,18.0,22.0,52
645.50,6179,11.8,4.8,17.0,72,73,0,18,99,12,6.5,3.1,0,21.0,0.0,100,0,12.1,3,0,12.2,5,6,11.9,15.8,13.5,15.8,15.8,15.8,0,194,129,0,17.5,22.0,54
646.25,5341,0.0,3.8,10.4,72,73,0,18,99,10,9.0,3.6,0,21.0,0.0,100,0,12.1,3,0,12.2,5,6,12.0,15.8,13.5,15.8,15.8,15.8,0,194,129,0,20.4,22.0,56
649.00,4257,0.0,3.3,1.4,0,73,0,50,19,5,23.5,6.2,0,25.0,0.0,100,0,9.8,3,0,11.7,5,6,10.3,18.8,21.0,18.8,21.0,18.8,0,194,131,0,10.5,12.0,57
650.25,4355,0.0,3.4,0.4,0,73,0,50,21,4,23.5,6.5,0,25.0,0.0,100,0,11.6,3,0,11.7,5,6,12.1,18.8,21.0,18.8,21.0,18.8,0,194,131,0,5.3,25.0,57
652.25,4308,0.0,3.3,0.0,0,73,0,50,21,4,19.5,6.8,0,25.0,0.0,100,0,17.3,3,0,12.8,6,6,17.7,19.5,19.5,19.5,19.5,19.5,0,194,131,0,2.8,25.0,57
653.50,4273,0.0,3.4,0.0,0,73,0,50,22,4,19.0,6.9,0,25.0,0.0,100,0,25.5,3,0,15.3,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,194,131,0,1.6,25.0,56
655.75,4264,0.0,3.3,0.0,0,73,0,50,22,4,19.0,7.0,0,25.0,0.0,76,0,25.5,3,0,17.4,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,194,131,0,1.0,25.0,55
657.25,4245,0.0,3.3,0.0,0,73,0,50,22,4,19.0,6.9,0,25.0,0.0,59,0,25.5,3,0,19.0,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,194,131,0,0.7,25.0,55
658.50,4216,0.0,3.3,0.0,0,73,0,50,22,4,19.0,7.0,0,25.0,0.0,46,0,25.5,3,0,20.3,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,195,132,0,0.6,25.0,55
659.75,4206,0.0,3.1,0.0,0,73,0,50,22,4,19.0,7.0,0,25.0,0.0,36,0,25.5,3,0,21.3,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,195,132,0,0.6,25.0,55
661.00,4192,0.0,3.3,0.0,0,73,0,50,22,4,19.5,7.0,0,25.0,0.0,24,0,25.5,3,0,22.2,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,195,132,0,0.4,25.0,55
663.00,4175,0.0,3.3,0.0,0,73,0,50,22,4,19.0,7.3,0,25.0,0.0,21,0,25.5,3,0,22.8,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,195,132,0,0.4,25.0,55
664.75,4154,0.0,3.3,0.0,0,73,0,50,22,4,19.0,7.0,0,25.0,0.0,13,0,25.5,3,0,23.4,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,195,131,0,0.4,25.0,54
666.50,4136,0.0,3.1,0.0,0,71,0,50,22,4,19.0,7.1,0,25.0,0.0,10,0,25.5,3,0,23.8,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,195,131,0,0.3,25.0,54
668.50,4109,0.0,3.0,0.0,0,71,0,50,22,4,19.0,7.1,0,25.0,0.0,5,0,25.5,3,0,24.1,6,6,25.5,18.8,19.5,18.8,19.5,18.8,0,195,131,0,0.3,25.0,54
669.25,4100,0.0,3.1,0.0,0,71,0,50,22,4,19.0,7.0,0,25.0,0.0,3,0,25.5,3,0,24.4,6,6,25.5,18.8,19.5,18.8,19.5,18.8,0,195,131,0,0.3,25.0,54
671.00,4082,0.0,3.1,0.0,0,71,0,50,22,4,18.5,7.1,0,25.0,0.0,0,0,25.5,3,0,24.8,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,197,131,0,0.3,25.0,54
673.00,4075,0.0,3.1,0.0,0,71,0,50,22,4,18.5,7.0,0,25.0,0.0,0,0,25.5,3,0,24.8,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,197,131,0,0.3,25.0,54
675.25,4063,0.0,3.0,0.0,0,69,0,50,22,4,18.5,7.0,0,25.0,0.0,0,0,25.5,3,0,25.1,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,197,131,0,0.7,25.0,53
675.50,4032,0.0,3.1,0.0,0,69,0,50,21,4,18.5,7.0,0,25.0,0.0,0,0,25.5,3,0,25.1,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,197,131,0,0.7,25.0,53
677.75,4010,0.0,3.1,0.0,3,69,0,50,21,4,18.5,7.0,0,25.0,0.0,0,0,25.5,3,0,25.1,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,197,131,0,0.9,25.0,52
679.25,4113,0.0,3.1,0.0,5,69,0,50,21,5,42.5,6.9,0,25.0,0.0,0,0,25.5,3,0,25.2,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,197,131,0,0.9,25.0,52
681.00,4034,0.0,3.1,0.0,5,69,0,50,20,8,42.5,7.0,0,25.0,0.0,0,0,11.5,3,0,21.0,6,6,12.7,42.8,42.8,42.8,42.8,42.8,0,197,131,0,0.9,25.0,52
682.75,3925,0.0,3.0,0.0,5,69,0,50,20,8,42.0,7.0,0,25.0,0.0,0,0,11.5,3,0,21.0,6,6,12.7,42.8,42.8,42.8,42.8,42.8,0,197,131,0,0.7,25.0,52
685.00,3983,0.0,2.8,0.0,7,69,0,50,19,7,42.5,7.0,0,12.0,0.0,0,0,12.6,3,0,19.4,6,6,11.8,42.8,42.8,42.8,42.8,42.8,0,197,131,0,0.9,12.0,52
687.25,3951,0.0,3.0,0.0,7,69,0,50,19,7,42.5,7.0,0,9.0,0.0,0,0,12.5,3,0,18.0,6,6,11.6,42.8,42.8,42.8,42.8,42.8,0,197,131,0,0.7,5.0,52
688.50,3943,0.0,3.0,0.0,7,69,0,50,19,7,42.5,7.0,0,9.0,0.0,0,0,13.0,3,0,17.0,6,6,13.1,42.8,42.8,42.8,42.8,42.8,0,197,131,0,0.7,5.0,52
690.50,3928,0.0,3.0,0.0,8,69,0,50,19,7,42.0,7.0,0,3.0,0.0,0,0,12.9,3,0,16.2,6,6,13.4,42.8,42.8,42.8,42.8,42.8,0,197,131,0,0.6,5.0,52
693.25,3953,0.0,3.0,0.0,15,69,0,50,24,7,41.0,7.0,0,3.0,0.0,0,0,13.5,4,0,15.6,5,6,13.4,42.0,42.0,42.0,42.0,42.0,0,197,131,0,0.4,3.0,51
694.00,4012,0.0,3.0,0.0,15,69,0,50,24,8,36.5,7.0,0,3.0,0.0,0,0,14.2,4,0,15.3,5,6,14.1,42.0,42.0,42.0,42.0,42.0,0,197,131,0,0.3,3.0,51
695.00,2336,0.0,3.0,0.0,100,86,0,0,84,10,22.0,7.1,0,27.0,0.0,0,0,14.7,4,0,14.4,5,6,15.2,38.3,38.3,38.3,38.3,38.3,0,194,140,0,0.0,29.0,33
698.75,3289,2.0,3.0,0.9,100,86,0,0,84,11,20.0,6.8,0,27.0,0.0,0,0,12.8,2,0,14.1,5,6,12.6,21.8,21.8,21.8,21.8,21.8,0,194,140,0,0.9,25.0,33
700.25,3843,5.7,3.0,3.3,100,86,0,0,95,11,18.5,6.1,0,27.0,0.0,0,0,12.3,2,0,13.7,5,6,12.5,21.8,21.8,21.8,21.8,21.8,0,194,140,0,3.0,27.0,34
703.00,4324,11.3,3.3,12.2,100,86,0,0,99,11,14.0,3.8,0,27.0,0.0,100,0,12.1,2,0,13.4,5,6,12.1,16.5,16.5,16.5,16.5,16.5,0,194,140,0,11.9,27.0,34
705.00,4603,16.5,3.5,17.7,100,86,0,0,99,11,11.5,3.4,0,34.0,0.0,100,0,13.9,2,0,13.5,6,6,13.7,16.5,16.5,16.5,16.5,16.5,0,194,140,0,17.6,31.0,36
707.00,4890,17.2,3.7,19.7,100,86,0,0,99,11,11.0,3.5,0,34.0,0.0,100,0,12.5,2,0,13.3,6,6,12.3,11.3,11.3,9.8,11.3,11.3,0,194,140,0,19.7,34.0,39
708.75,5087,16.4,3.7,19.4,100,86,0,0,99,11,11.0,3.6,0,34.0,0.0,100,0,12.0,2,0,13.0,6,6,11.8,11.3,11.3,9.8,11.3,11.3,0,194,140,0,19.3,33.0,42
711.00,5405,14.8,4.0,18.9,100,86,0,0,99,12,12.5,3.7,0,31.0,0.0,100,0,11.7,2,0,12.8,6,6,11.6,12.0,11.3,9.0,12.0,12.0,0,194,141,0,18.9,31.0,45
712.25,5562,14.6,4.0,18.6,100,86,0,0,99,12,13.0,3.7,0,31.0,0.0,100,0,11.6,2,0,12.5,6,6,11.6,12.0,11.3,9.0,12.0,12.0,0,194,141,0,18.6,30.0,47
714.50,5882,15.3,4.4,18.7,100,86,0,0,99,12,14.5,3.7,0,30.0,0.0,100,0,11.9,2,0,12.4,4,6,11.8,13.5,13.5,12.8,13.5,13.5,0,194,141,0,18.3,29.0,50
716.25,6035,14.3,4.5,18.9,100,86,0,0,99,12,14.0,3.8,0,27.0,0.0,100,0,11.6,2,0,12.2,4,6,11.5,13.5,13.5,12.8,13.5,13.5,0,194,141,0,18.9,27.0,52
719.00,6251,13.0,4.8,17.5,100,86,0,0,99,12,16.0,4.0,0,26.0,0.0,100,0,11.9,3,0,12.1,4,6,11.9,15.0,15.0,15.0,15.0,15.0,0,194,141,0,17.3,25.0,54
720.00,5588,14.1,4.1,17.9,100,86,0,0,99,11,5.0,3.7,0,26.0,0.0,100,0,11.9,3,0,12.1,4,6,11.9,15.0,15.0,15.0,15.0,15.0,0,194,141,0,17.7,25.0,55
722.75,4729,19.2,3.5,21.3,100,86,0,0,99,11,10.5,3.0,0,27.0,0.0,100,0,12.2,3,0,12.1,4,6,12.2,2.3,2.3,2.3,2.3,2.3,0,194,141,0,21.0,26.0,58
724.50,4807,17.0,3.5,21.1,100,86,0,0,99,11,11.0,3.5,0,27.0,0.0,100,0,12.2,3,0,12.2,5,6,12.1,2.3,2.3,2.3,2.3,2.3,0,194,141,0,21.0,27.0,59
726.25,4878,17.2,3.5,20.6,100,86,0,0,99,11,11.0,3.7,0,27.0,0.0,100,0,11.9,3,0,12.1,5,6,11.8,11.3,11.3,9.0,11.3,11.3,0,194,141,0,20.4,26.0,62
728.00,4982,17.2,3.4,20.6,100,84,0,0,99,11,11.0,3.3,0,27.0,0.0,100,0,12.0,3,0,12.1,5,6,11.9,11.3,11.3,9.0,11.3,11.3,0,194,141,0,20.6,25.0,63
730.25,5121,17.3,3.7,20.3,100,84,0,0,99,11,11.0,3.5,0,24.0,0.0,100,0,11.8,3,0,12.0,5,6,11.8,11.3,11.3,9.0,11.3,11.3,0,194,141,0,20.0,24.0,65
732.00,5214,16.8,3.7,20.0,100,84,0,0,99,11,11.5,3.5,0,24.0,0.0,100,0,11.8,3,0,12.0,5,6,11.8,11.3,11.3,9.0,11.3,11.3,0,194,141,0,20.0,24.0,67
733.00,5341,16.7,3.8,19.6,100,84,0,0,99,11,11.5,3.5,0,24.0,0.0,100,0,11.8,3,0,11.9,6,6,11.8,12.0,11.3,9.0,12.0,12.0,0,194,141,0,20.2,23.0,69
735.25,5460,15.7,4.0,19.6,100,84,0,0,99,11,12.0,3.7,0,23.0,0.0,100,0,11.9,3,0,11.9,6,6,11.9,12.0,11.3,9.0,12.0,12.0,0,194,141,0,19.6,23.0,70
738.00,5681,14.7,4.3,18.7,100,82,0,0,99,12,13.0,3.8,0,23.0,0.0,100,0,12.1,3,0,12.0,6,6,12.1,12.8,12.0,9.8,12.8,12.0,0,194,141,0,18.9,23.0,72
739.75,5683,15.2,4.3,18.9,100,82,0,0,99,12,13.5,3.6,0,22.0,0.0,100,0,12.1,3,0,12.0,6,6,12.0,12.8,12.0,9.8,12.8,12.0,0,195,141,0,19.0,23.0,74
741.00,5861,15.5,4.4,19.2,100,82,0,0,99,11,13.5,3.7,0,22.0,0.0,100,0,12.0,3,0,12.0,6,6,12.0,13.5,13.5,13.5,13.5,13.5,0,195,141,0,19.2,23.0,76
742.75,5928,15.4,4.4,19.0,100,82,0,0,99,12,13.5,3.6,0,22.0,0.0,100,0,12.0,3,0,12.0,6,6,11.9,13.5,13.5,13.5,13.5,13.5,0,195,141,0,19.2,22.0,77
745.50,6075,14.5,4.5,19.2,100,80,0,0,99,11,14.0,3.7,0,20.0,0.0,100,0,11.8,3,0,12.0,5,6,11.8,14.3,14.3,14.3,14.3,14.3,0,195,141,0,19.2,21.0,78
746.50,6156,14.8,4.5,18.9,100,80,0,0,99,12,14.5,3.8,0,20.0,0.0,100,0,11.8,3,0,11.9,5,6,11.9,14.3,14.3,14.3,14.3,14.3,0,195,141,0,19.0,21.0,80
749.25,6266,13.1,4.8,17.9,100,80,0,0,99,11,16.0,3.9,0,20.0,0.0,100,0,12.0,3,0,11.9,5,6,12.0,15.0,15.0,15.0,15.0,15.0,0,197,141,0,18.0,20.0,81
750.50,6379,11.6,5.0,17.0,100,80,0,0,99,12,16.0,3.9,0,20.0,0.0,100,0,12.0,3,0,12.0,5,6,11.9,15.0,15.0,15.0,15.0,15.0,0,197,141,0,17.6,20.0,82
753.00,6332,12.8,4.8,17.0,100,80,0,0,99,12,6.5,3.8,0,21.0,0.0,100,0,12.2,4,0,12.0,5,6,12.1,17.3,17.3,17.3,17.3,17.3,0,197,141,0,17.0,21.0,83
754.25,5665,14.2,4.3,18.2,100,80,0,0,99,12,5.5,3.6,0,21.0,0.0,100,0,11.9,4,0,12.0,5,6,12.1,17.3,17.3,17.3,17.3,17.3,0,197,141,0,17.9,21.0,84
756.75,5065,18.5,3.7,21.1,100,80,0,0,99,11,11.0,3.4,0,23.0,0.0,100,0,12.3,4,0,12.0,5,6,12.3,2.3,2.3,2.3,2.3,2.3,0,197,141,0,20.9,23.0,86
758.50,5068,17.1,3.7,21.0,95,80,0,0,99,11,11.0,3.4,0,23.0,0.0,100,0,12.1,4,0,12.1,5,6,12.1,2.3,2.3,2.3,2.3,2.3,0,199,141,0,21.0,23.0,87
760.50,5100,14.0,3.7,20.0,95,80,0,0,99,10,4.0,3.2,0,23.0,0.0,100,0,12.0,4,0,12.0,5,6,11.9,11.3,10.5,8.3,11.3,11.3,0,199,141,0,20.4,22.0,88
762.25,4980,0.0,3.5,5.3,0,80,0,50,19,7,44.0,5.3,0,12.0,0.0,100,0,9.8,4,0,11.6,5,6,10.1,11.3,10.5,8.3,11.3,11.3,0,199,141,0,16.3,15.0,88
765.00,4881,0.0,3.5,0.7,0,80,0,50,23,4,20.0,6.6,0,25.0,0.0,100,0,11.0,4,0,11.5,5,6,11.3,25.5,24.8,25.5,24.8,25.5,0,199,141,0,5.8,25.0,87
766.25,4794,0.0,3.5,0.1,0,80,0,50,23,4,19.0,6.8,0,25.0,0.0,100,0,15.6,4,0,12.3,5,6,15.2,25.5,24.8,25.5,24.8,25.5,0,199,141,0,3.1,25.0,85
768.00,4672,0.0,3.5,0.0,0,80,0,50,23,4,19.0,6.9,0,25.0,0.0,100,0,25.5,4,0,14.9,5,6,25.5,19.5,19.5,19.5,19.5,19.5,0,199,141,0,1.8,25.0,83
769.50,4582,0.0,3.5,0.0,0,80,0,50,23,4,18.5,6.9,0,25.0,0.0,88,0,25.5,4,0,17.1,5,6,25.5,19.5,19.5,19.5,19.5,19.5,0,199,141,0,1.3,25.0,82
771.75,4477,0.0,3.4,0.0,0,80,0,50,23,4,19.5,7.0,0,25.0,0.0,62,0,25.5,4,0,18.7,5,6,25.5,19.5,19.5,19.5,19.5,19.5,0,199,141,0,0.9,25.0,80
773.00,4418,0.0,3.4,0.0,0,80,0,50,23,5,19.0,7.0,0,25.0,0.0,42,0,25.5,4,0,20.1,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,199,141,0,0.7,25.0,79
774.50,4293,0.0,3.4,0.0,0,80,0,50,22,5,19.0,7.0,0,25.0,0.0,37,0,25.5,4,0,20.1,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,199,141,0,0.6,25.0,77
776.25,4261,0.0,3.3,0.0,0,78,0,50,22,5,19.0,7.0,0,25.0,0.0,28,0,25.5,4,0,22.0,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,199,141,0,0.6,25.0,76
778.50,4179,0.0,3.1,0.0,0,78,0,50,22,5,19.0,7.0,0,25.0,0.0,18,0,25.5,4,0,22.7,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,199,141,0,0.4,25.0,75
779.00,4133,0.0,3.1,0.0,0,78,0,50,22,5,19.0,7.0,0,25.0,0.0,15,0,25.5,4,0,23.3,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,141,0,0.4,25.0,74
781.50,4067,0.0,3.0,0.0,0,78,0,50,22,5,18.5,7.1,0,25.0,0.0,8,0,25.5,4,0,24.1,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,141,0,0.4,25.0,72
782.50,4041,0.0,3.0,0.0,0,78,0,50,22,5,18.5,7.0,0,25.0,0.0,7,0,25.5,4,0,24.1,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,141,0,0.4,25.0,72
784.75,4024,0.0,3.0,0.0,0,77,0,50,22,5,18.5,7.1,0,25.0,0.0,2,0,25.5,4,0,24.6,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,201,141,0,0.3,25.0,72
785.50,4006,0.0,3.0,0.0,0,77,0,50,22,5,18.5,7.0,0,25.0,0.0,1,0,25.5,4,0,24.6,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,201,141,0,0.3,25.0,72
787.50,3994,0.0,3.0,0.0,0,77,0,50,22,5,18.5,7.1,0,25.0,0.0,0,0,25.5,4,0,24.8,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,201,141,0,0.3,25.0,71
789.25,3975,0.0,3.0,0.0,0,77,0,50,22,5,18.5,6.9,0,25.0,0.0,0,0,25.5,4,0,24.9,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,201,141,0,0.6,25.0,70
790.50,3955,0.0,3.0,0.0,0,77,0,50,22,5,18.5,7.0,0,25.0,0.0,0,0,25.5,4,0,25.0,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,201,141,0,0.9,25.0,70
792.75,4026,0.0,3.0,0.0,0,75,0,50,29,5,35.0,7.1,0,25.0,0.0,0,0,25.5,3,0,25.1,6,6,25.5,18.0,18.0,18.0,18.0,18.0,0,201,141,0,0.4,25.0,70
794.25,4780,0.0,3.5,0.0,0,75,0,50,35,4,30.5,7.2,0,17.0,0.0,0,0,17.4,3,0,23.6,6,6,20.1,18.0,18.0,18.0,18.0,18.0,0,201,141,0,0.0,25.0,70
796.00,5267,0.0,3.5,0.0,0,75,0,50,35,4,13.5,6.9,0,17.0,0.0,0,0,12.5,3,0,21.4,6,6,12.5,10.5,10.5,10.5,10.5,10.5,0,201,141,0,0.6,15.0,69
797.75,5263,0.0,3.8,0.0,0,75,0,50,25,4,19.5,6.8,0,25.0,0.0,0,0,25.5,3,0,22.2,6,6,25.5,10.5,10.5,10.5,10.5,10.5,0,201,141,0,1.3,25.0,68
799.50,5220,0.0,3.7,0.0,0,75,0,50,24,4,19.0,6.8,0,25.0,0.0,0,0,25.5,3,0,22.9,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,141,0,1.4,25.0,68
801.00,5188,0.0,3.8,0.0,0,75,0,50,24,4,19.0,6.8,0,25.0,0.0,0,0,25.5,3,0,23.4,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,141,0,1.4,25.0,68
802.25,5168,0.0,3.7,0.0,0,75,0,50,24,4,19.5,6.8,0,25.0,0.0,0,0,25.5,3,0,23.8,6,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,141,0,1.4,25.0,68
803.00,5141,0.0,3.7,0.0,0,75,0,50,24,4,19.5,6.9,0,25.0,0.0,0,0,25.5,3,0,24.1,7,6,25.5,19.5,19.5,19.5,19.5,19.5,0,201,141,0,1.4,25.0,67
